branch,college_tier,cgpa,internships,projects_count,certifications,salary_package_lpa,skill,placed_3m,placed_6m,placed_12m,industry_demand
1,1,5.38,1,1,1,15.3,5,1,1,1,3
4,3,7.53,1,3,3,17.74,5,1,1,1,5
1,1,6.94,1,5,2,16.32,6,1,1,1,3
4,2,7.36,0,2,1,13.22,4,1,1,1,5
1,1,6.44,0,3,0,13.52,4,1,1,1,3
4,3,7.63,0,3,3,19.12,6,1,1,1,5
4,2,7.83,1,2,3,12.03,4,1,1,1,5
2,1,6.83,1,1,3,17.5,5,1,1,1,3
2,1,5.17,3,1,1,17.13,6,1,1,1,3
1,1,7.71,1,3,2,14.78,6,1,1,1,3
4,1,6.42,0,0,3,12.06,6,1,1,1,5
4,3,7.17,0,1,1,19.28,6,1,1,1,5
2,1,6.41,0,1,4,13.56,5,1,1,1,3
4,1,6.92,2,1,2,16.96,5,1,1,1,5
4,2,7.62,1,1,2,18.84,5,1,1,1,5
3,1,8.51,2,4,0,21.59,5,1,1,1,2
4,1,7.2,1,1,3,19.55,5,1,1,1,5
1,2,7.62,0,4,1,14.17,5,1,1,1,3
4,2,7.65,0,4,1,16.82,6,1,1,1,5
4,2,7.59,2,1,0,21.81,6,1,1,1,5
4,1,6.27,0,3,1,14.17,5,1,1,1,5
4,1,6.35,2,4,2,15.49,5,1,1,1,5
3,2,7.45,2,3,0,17.02,6,1,1,1,2
4,1,8.28,1,0,4,16.67,5,1,1,1,5
4,2,5.2,2,5,2,18.21,6,1,1,1,5
4,3,7.46,2,2,1,18.41,5,1,1,1,5
4,2,7.44,1,2,0,15.14,6,1,1,1,5
3,2,6.72,2,2,0,15.2,5,1,1,1,2
3,1,7.2,2,2,1,15.17,5,1,1,1,2
1,2,7.26,1,4,1,19.25,7,1,1,1,3
4,2,8.32,0,3,0,15.01,5,1,1,1,5
4,2,6.49,1,0,3,17.75,5,1,1,1,5
4,3,8.61,1,3,0,23.62,7,1,1,1,5
4,1,6.79,1,2,1,13.78,6,1,1,1,5
4,1,6.7,0,3,1,13.49,5,1,1,1,5
1,1,5.26,1,2,1,17.97,6,1,1,1,3
3,2,8.48,1,0,1,19.42,5,1,1,1,2
1,1,8.36,0,2,3,15.03,5,1,1,1,3
2,1,7.13,2,1,2,13.59,5,1,1,1,3
3,3,6.48,3,3,4,20.58,4,1,1,1,2
2,1,8.1,0,5,2,11.87,4,1,1,1,3
2,1,6.47,3,3,0,19.59,6,1,1,1,3
3,1,7.06,1,3,2,16.21,5,1,1,1,2
3,3,7.14,2,1,0,19.57,5,1,1,1,2
4,2,8.44,1,2,1,16.81,5,1,1,1,5
1,1,6.96,1,0,1,18.13,6,1,1,1,3
3,3,6.91,2,2,4,21.29,6,1,1,1,2
4,2,8.49,1,2,2,18.15,6,1,1,1,5
4,2,7.94,1,2,4,19.17,6,1,1,1,5
4,2,7.74,0,2,3,13.75,5,1,1,1,5
4,1,7.75,1,3,1,12.25,4,1,1,1,5
2,1,7.16,1,3,1,13.72,5,1,1,1,3
2,1,7.59,0,3,2,12.56,5,1,1,1,3
1,1,6.37,1,4,2,15.53,6,1,1,1,3
1,1,8.57,1,2,1,15.68,5,1,1,1,3
3,2,5.08,1,2,0,13.79,6,1,1,1,2
4,1,7.33,1,1,0,14.02,5,1,1,1,5
3,2,8.08,2,2,3,14.92,4,1,1,1,2
2,2,6.29,3,3,1,17.82,5,1,1,1,3
1,2,7.09,3,2,0,18.15,5,1,1,1,3
4,2,7.65,1,4,3,15.86,5,1,1,1,5
2,2,7.94,1,3,1,16.17,5,1,1,1,3
3,3,8.03,1,0,2,19.37,5,1,1,1,2
2,2,7.28,1,3,1,17.67,6,1,1,1,3
4,2,7.05,0,2,1,16.46,6,1,1,1,5
2,2,5.59,3,2,2,19.45,7,1,1,1,3
2,1,6.21,1,3,0,14.51,5,1,1,1,3
4,1,6.19,0,1,0,17.81,6,1,1,1,5
1,1,8.38,1,5,2,20.06,6,1,1,1,3
2,1,7.74,3,3,1,18.78,5,1,1,1,3
1,1,6.04,3,5,2,14.73,5,1,1,1,3
2,2,5.72,0,3,2,17.63,6,1,1,1,3
2,3,6.79,2,5,2,17.23,5,1,1,1,3
4,2,6.43,3,3,3,19.01,5,1,1,1,5
4,1,4.85,1,3,1,17.03,6,1,1,1,5
1,3,9.12,1,2,0,20.36,5,1,1,1,3
3,3,6.65,1,2,0,19.49,5,1,1,1,2
2,1,8.07,2,1,2,14.53,5,1,1,1,3
2,2,8.12,0,3,2,16.31,5,1,1,1,3
4,2,6.36,0,2,0,14.29,5,1,1,1,5
4,1,8.61,1,2,1,20.4,6,1,1,1,5
4,2,9.23,0,5,1,13.06,4,1,1,1,5
4,1,7.68,1,3,3,13.5,4,1,1,1,5
1,2,7.74,2,3,2,15.6,5,1,1,1,3
3,3,7.46,0,1,4,21.21,6,1,1,1,2
4,1,5.97,1,0,2,18.04,5,1,1,1,5
3,1,5.78,0,3,2,12.3,4,1,1,1,2
4,2,6.42,0,5,2,17.63,6,1,1,1,5
1,2,8.33,0,2,1,15.76,6,1,1,1,3
2,2,7.0,1,2,2,19.07,5,1,1,1,3
1,2,7.6,0,1,4,13.72,4,1,1,1,3
2,2,6.87,0,1,1,19.08,6,1,1,1,3
4,1,7.09,1,1,1,14.09,5,1,1,1,5
3,1,6.11,1,3,2,13.43,5,1,1,1,2
4,2,9.17,1,4,1,19.77,6,1,1,1,5
4,2,7.52,0,3,0,13.66,5,1,1,1,5
3,2,7.0,2,3,1,18.93,5,1,1,1,2
1,3,6.59,0,1,2,15.64,5,1,1,1,3
1,1,8.8,2,4,2,18.65,6,1,1,1,3
3,2,7.46,1,2,0,15.77,5,1,1,1,2
3,1,8.39,1,3,3,18.05,6,1,1,1,2
3,1,7.99,0,1,2,16.59,5,1,1,1,2
1,3,8.75,2,1,1,19.94,5,1,1,1,3
4,1,6.58,3,3,3,17.92,6,1,1,1,5
3,1,6.6,3,0,2,19.94,5,1,1,1,2
4,2,7.65,0,1,2,17.02,5,1,1,1,5
3,2,8.57,0,2,0,16.54,4,1,1,1,2
3,1,6.86,1,4,0,13.88,6,1,1,1,2
4,2,6.75,1,3,4,16.31,6,1,1,1,5
4,2,6.95,1,3,2,19.04,6,1,1,1,5
3,1,5.86,1,3,2,14.01,5,1,1,1,2
4,1,7.55,1,1,3,21.04,6,1,1,1,5
4,1,5.68,2,3,0,14.11,5,1,1,1,5
4,1,7.18,2,2,3,18.38,7,1,1,1,5
2,1,6.5,0,3,2,14.25,6,1,1,1,3
3,2,6.91,0,3,3,13.36,6,1,1,1,2
2,1,6.37,0,3,1,17.47,6,1,1,1,3
4,1,7.37,3,4,2,19.32,5,1,1,1,5
4,2,6.8,2,1,2,18.87,6,1,1,1,5
4,2,7.82,1,2,2,18.05,6,1,1,1,5
2,3,5.92,1,4,2,18.55,5,1,1,1,3
2,2,7.43,0,2,3,15.62,5,1,1,1,3
4,1,6.92,3,4,0,18.14,6,1,1,1,5
4,2,6.67,3,1,2,19.91,6,1,1,1,5
3,3,7.47,2,1,4,18.26,5,1,1,1,2
4,3,8.79,2,1,0,23.79,6,1,1,1,5
4,1,8.24,1,3,3,17.6,5,1,1,1,5
3,3,9.06,2,3,0,20.52,5,1,1,1,2
2,2,8.7,1,2,1,18.41,5,1,1,1,3
3,2,7.36,3,4,1,21.74,6,1,1,1,2
1,2,6.7,3,1,2,18.56,6,1,1,1,3
3,3,6.78,1,0,2,16.45,4,1,1,1,2
4,2,7.56,1,1,3,20.32,6,1,1,1,5
2,1,6.01,2,2,2,15.44,5,1,1,1,3
4,2,7.19,2,3,2,21.34,6,1,1,1,5
3,3,7.62,0,3,1,18.45,6,1,1,1,2
4,1,5.74,1,3,1,15.93,6,1,1,1,5
2,1,6.4,3,1,3,17.24,5,1,1,1,3
4,2,8.85,0,1,1,13.25,5,1,1,1,5
3,2,8.25,2,3,1,19.97,5,1,1,1,2
4,3,7.37,1,2,0,17.14,5,1,1,1,5
1,3,7.44,1,4,0,20.68,5,1,1,1,3
2,1,4.35,3,2,3,19.4,6,1,1,1,3
4,3,8.59,1,2,2,20.12,6,1,1,1,5
2,1,7.49,2,3,1,18.3,6,1,1,1,3
4,1,5.91,1,4,1,13.21,4,1,1,1,5
4,1,7.23,1,1,2,15.34,5,1,1,1,5
4,2,5.95,0,3,2,10.09,4,1,1,1,5
4,2,6.96,2,1,1,18.46,6,1,1,1,5
3,1,8.2,2,3,1,15.58,5,1,1,1,2
1,2,7.42,0,2,2,16.96,5,1,1,1,3
2,1,6.84,0,3,2,13.58,5,1,1,1,3
4,3,7.21,1,0,0,19.4,5,1,1,1,5
3,1,6.36,1,2,1,16.77,5,1,1,1,2
2,1,5.56,1,5,3,11.26,4,1,1,1,3
3,3,7.4,0,3,1,17.43,5,1,1,1,2
4,3,6.48,0,1,2,18.1,6,1,1,1,5
3,1,7.96,0,3,1,13.19,5,1,1,1,2
2,3,5.89,0,2,2,16.96,5,1,1,1,3
3,2,6.41,1,1,3,13.14,5,1,1,1,2
4,1,6.66,2,2,0,14.85,5,1,1,1,5
2,2,7.79,1,2,0,17.53,5,1,1,1,3
4,2,6.17,1,4,3,14.79,5,1,1,1,5
3,1,6.76,2,3,2,14.26,5,1,1,1,2
4,3,7.98,1,1,2,20.84,6,1,1,1,5
3,3,6.39,2,4,1,19.93,5,1,1,1,2
1,2,8.03,2,0,1,20.17,5,1,1,1,3
2,1,6.27,2,4,2,15.14,5,1,1,1,3
2,2,7.56,2,3,1,16.54,6,1,1,1,3
3,2,7.63,1,3,0,15.9,4,1,1,1,2
4,2,8.58,2,3,4,17.72,6,1,1,1,5
3,2,6.63,0,3,3,11.89,5,1,1,1,2
4,1,6.48,1,3,0,15.71,5,1,1,1,5
3,3,6.08,0,2,0,16.96,5,1,1,1,2
4,1,5.63,1,3,1,14.92,6,1,1,1,5
1,2,7.61,1,4,1,17.85,6,1,1,1,3
3,3,8.7,2,2,2,19.2,4,1,1,1,2
4,1,5.48,2,1,1,18.2,6,1,1,1,5
4,1,7.73,1,0,2,16.64,5,1,1,1,5
4,3,5.35,0,1,3,14.29,5,1,1,1,5
2,3,9.1,0,0,0,17.7,5,1,1,1,3
2,3,9.31,0,3,3,22.85,6,1,1,1,3
4,1,7.71,0,4,0,11.6,5,1,1,1,5
4,2,8.51,1,2,0,17.66,6,1,1,1,5
4,2,5.75,2,1,2,17.03,5,1,1,1,5
4,3,7.9,2,1,1,21.86,5,1,1,1,5
4,1,6.21,1,1,0,15.81,5,1,1,1,5
3,1,8.31,0,1,0,13.55,5,1,1,1,2
3,1,6.9,1,2,2,15.66,5,1,1,1,2
1,1,7.82,2,3,0,17.55,5,1,1,1,3
2,1,6.95,1,1,1,15.46,6,1,1,1,3
2,2,5.94,2,2,2,17.03,5,1,1,1,3
4,1,6.27,1,2,1,14.51,6,1,1,1,5
2,2,7.64,1,5,2,15.57,5,1,1,1,3
2,2,7.18,2,1,1,24.04,6,1,1,1,3
4,2,6.11,1,1,3,16.06,5,1,1,1,5
1,1,7.4,1,1,1,17.36,6,1,1,1,3
3,1,7.59,3,3,4,23.74,7,1,1,1,2
4,1,5.93,0,1,2,14.42,6,1,1,1,5
4,2,7.43,3,3,0,19.96,7,1,1,1,5
1,2,7.88,0,1,1,14.65,5,1,1,1,3
3,3,8.86,1,2,2,22.15,6,1,1,1,2
4,2,6.88,2,2,2,17.61,6,1,1,1,5
4,3,7.3,1,2,1,18.83,6,1,1,1,5
3,1,7.87,3,4,4,20.86,6,1,1,1,2
3,2,8.07,1,4,2,16.26,5,1,1,1,2
4,3,6.98,3,2,0,20.22,6,1,1,1,5
2,1,7.23,0,4,0,18.86,6,1,1,1,3
2,1,7.66,0,0,2,18.3,6,1,1,1,3
1,3,7.34,1,2,1,18.38,5,1,1,1,3
4,1,8.26,2,4,3,17.71,4,1,1,1,5
4,2,8.11,0,4,0,16.78,6,1,1,1,5
4,2,7.32,1,1,2,18.56,6,1,1,1,5
3,1,6.72,2,2,1,19.15,6,1,1,1,2
4,2,8.22,2,3,2,19.85,6,1,1,1,5
3,2,7.05,3,1,1,17.88,5,1,1,1,2
2,2,7.64,0,3,2,16.6,6,1,1,1,3
2,2,7.34,0,2,1,11.83,5,1,1,1,3
2,3,9.0,1,2,3,18.89,6,1,1,1,3
2,1,7.36,0,2,2,17.49,6,1,1,1,3
4,1,8.06,3,2,2,19.18,5,1,1,1,5
1,2,8.19,0,4,3,15.41,6,1,1,1,3
3,1,5.2,1,3,1,15.03,6,1,1,1,2
4,2,7.19,1,2,0,16.23,6,1,1,1,5
4,1,7.44,2,1,2,15.16,4,1,1,1,5
4,3,6.6,1,1,1,21.56,6,1,1,1,5
4,1,6.34,3,2,2,17.63,6,1,1,1,5
2,2,6.37,3,1,1,16.55,6,1,1,1,3
3,2,6.59,1,2,2,17.13,6,1,1,1,2
4,1,6.87,1,0,3,12.53,5,1,1,1,5
2,2,8.12,1,3,1,18.24,5,1,1,1,3
4,3,7.72,1,5,0,20.67,7,1,1,1,5
4,2,7.5,0,1,1,15.93,5,1,1,1,5
4,1,7.26,0,2,1,16.8,5,1,1,1,5
1,1,6.07,2,2,0,15.2,5,1,1,1,3
3,3,7.96,2,2,1,17.98,5,1,1,1,2
1,2,5.51,1,1,4,13.1,5,1,1,1,3
4,1,7.25,0,1,1,16.2,5,1,1,1,5
4,2,8.15,1,4,1,15.46,5,1,1,1,5
3,1,7.01,0,2,3,17.04,5,1,1,1,2
4,1,6.71,0,3,0,15.14,5,1,1,1,5
3,1,5.82,2,4,0,17.78,6,1,1,1,2
3,2,8.03,2,5,1,18.37,6,1,1,1,2
1,2,8.77,1,4,1,18.41,5,1,1,1,3
3,1,6.28,0,1,3,15.91,6,1,1,1,2
3,1,5.98,1,2,4,15.8,6,1,1,1,2
4,2,6.19,0,3,1,14.42,6,1,1,1,5
4,3,7.08,1,4,3,20.92,7,1,1,1,5
4,1,6.71,2,3,3,14.91,4,1,1,1,5
3,2,8.98,0,4,3,17.81,6,1,1,1,2
3,2,7.12,0,4,1,18.73,6,1,1,1,2
4,3,7.83,2,2,2,19.67,5,1,1,1,5
3,1,7.12,0,4,1,12.21,4,1,1,1,2
4,2,6.71,1,1,1,14.71,5,1,1,1,5
2,2,7.79,0,2,2,16.66,5,1,1,1,3
4,2,6.72,1,2,1,15.63,5,1,1,1,5
4,3,9.29,0,2,0,16.1,4,1,1,1,5
4,1,7.63,2,2,2,16.62,5,1,1,1,5
3,1,7.7,1,2,1,16.11,6,1,1,1,2
4,1,6.92,0,4,2,15.79,6,1,1,1,5
3,2,6.44,0,1,2,14.53,5,1,1,1,2
1,1,6.6,1,2,3,18.36,7,1,1,1,3
2,3,7.57,3,3,0,19.51,4,1,1,1,3
3,1,7.64,2,4,3,16.79,5,1,1,1,2
1,1,7.98,1,5,0,13.56,5,1,1,1,3
2,2,7.59,0,3,3,15.6,6,1,1,1,3
3,1,6.77,1,3,3,12.59,5,1,1,1,2
1,1,7.71,3,3,1,19.56,5,1,1,1,3
3,3,7.47,2,1,4,17.13,5,1,1,1,2
4,2,6.5,0,0,2,16.51,6,1,1,1,5
2,1,5.89,2,1,3,17.43,6,1,1,1,3
4,3,7.11,3,4,1,23.09,6,1,1,1,5
2,3,8.61,1,2,1,19.52,5,1,1,1,3
4,2,8.13,2,3,1,19.61,6,1,1,1,5
1,2,7.59,1,1,2,18.26,6,1,1,1,3
4,2,7.57,1,1,1,16.3,5,1,1,1,5
2,3,7.23,0,4,1,16.05,5,1,1,1,3
4,3,7.72,0,2,0,18.19,5,1,1,1,5
1,1,7.16,0,4,0,15.94,5,1,1,1,3
4,3,8.91,0,5,1,14.68,4,1,1,1,5
4,3,7.51,1,4,3,21.1,6,1,1,1,5
4,1,7.86,1,2,1,20.05,7,1,1,1,5
3,2,8.96,2,3,3,22.73,6,1,1,1,2
2,2,8.27,0,4,2,19.95,6,1,1,1,3
4,2,7.17,2,3,3,19.99,7,1,1,1,5
4,3,7.74,1,2,2,20.3,6,1,1,1,5
3,1,7.29,1,3,0,18.71,6,1,1,1,2
2,1,5.66,0,4,1,13.23,6,1,1,1,3
4,1,4.43,0,0,1,9.27,4,0,1,1,5
2,1,7.88,1,1,1,15.5,6,1,1,1,3
4,3,9.45,1,3,2,20.07,6,1,1,1,5
1,3,8.03,0,4,1,21.08,6,1,1,1,3
3,3,8.17,2,2,1,18.79,5,1,1,1,2
4,3,7.95,3,2,3,19.28,5,1,1,1,5
2,3,6.96,2,2,2,18.39,6,1,1,1,3
4,1,5.92,1,3,2,14.64,5,1,1,1,5
4,2,8.74,0,1,4,15.93,5,1,1,1,5
4,2,8.59,1,3,1,16.7,5,1,1,1,5
2,1,9.12,1,2,2,19.91,6,1,1,1,3
4,2,6.73,2,2,1,17.6,5,1,1,1,5
2,2,7.25,1,2,0,20.43,6,1,1,1,3
3,2,7.43,0,1,2,15.25,5,1,1,1,2
3,2,7.57,3,4,1,21.76,6,1,1,1,2
4,1,7.2,0,4,1,16.27,6,1,1,1,5
2,1,7.38,3,2,1,17.25,5,1,1,1,3
4,2,7.67,1,2,3,21.18,5,1,1,1,5
2,2,6.0,3,2,3,20.66,6,1,1,1,3
4,2,7.83,3,3,1,19.24,5,1,1,1,5
4,3,8.54,1,1,0,17.58,5,1,1,1,5
1,1,6.65,3,4,3,14.65,5,1,1,1,3
3,1,9.04,0,4,1,19.45,6,1,1,1,2
3,3,6.15,1,2,0,17.63,6,1,1,1,2
4,3,7.11,0,4,2,14.68,5,1,1,1,5
2,3,7.0,1,2,2,19.43,5,1,1,1,3
3,3,8.23,0,3,2,18.0,5,1,1,1,2
3,3,7.24,1,1,2,18.24,5,1,1,1,2
4,1,5.37,1,4,1,14.39,7,1,1,1,5
4,3,8.03,2,4,1,19.52,5,1,1,1,5
1,1,5.95,0,3,0,12.59,5,1,1,1,3
2,1,7.69,2,1,1,18.09,5,1,1,1,3
4,2,6.77,0,2,3,14.04,5,1,1,1,5
1,2,6.88,2,4,1,15.96,4,1,1,1,3
3,2,6.74,1,2,2,17.7,6,1,1,1,2
2,3,8.34,3,1,2,21.66,6,1,1,1,3
4,2,5.44,0,2,1,13.69,6,1,1,1,5
3,2,6.83,2,3,3,20.09,6,1,1,1,2
4,2,7.94,0,2,3,17.81,6,1,1,1,5
2,2,7.79,2,3,1,18.66,5,1,1,1,3
1,3,6.34,1,0,3,20.01,6,1,1,1,3
1,2,8.65,1,2,1,18.46,5,1,1,1,3
3,2,6.5,3,1,0,22.77,8,1,1,1,2
3,1,8.2,0,4,1,15.99,6,1,1,1,2
4,2,7.23,1,2,1,18.47,6,1,1,1,5
2,1,8.07,2,2,1,18.41,5,1,1,1,3
3,1,6.29,0,3,1,15.47,6,1,1,1,2
1,2,6.68,2,3,1,20.61,7,1,1,1,3
4,2,8.26,1,2,3,20.13,5,1,1,1,5
3,1,6.88,0,2,3,14.64,5,1,1,1,2
2,2,8.06,1,3,4,15.89,4,1,1,1,3
4,3,7.52,1,1,1,21.34,6,1,1,1,5
4,2,6.66,3,5,3,20.73,5,1,1,1,5
4,1,7.06,1,4,1,14.21,5,1,1,1,5
3,2,8.44,0,3,0,17.16,6,1,1,1,2
3,1,7.44,1,3,4,13.67,5,1,1,1,2
1,1,7.03,0,2,0,13.46,6,1,1,1,3
3,3,7.16,0,3,0,15.76,5,1,1,1,2
4,1,6.2,1,1,0,12.86,5,1,1,1,5
3,1,7.19,1,1,2,19.53,6,1,1,1,2
2,1,8.48,1,3,3,19.25,6,1,1,1,3
2,2,7.15,0,1,2,17.8,6,1,1,1,3
4,2,6.22,2,4,1,16.31,4,1,1,1,5
4,1,6.93,1,3,1,13.83,5,1,1,1,5
2,2,5.85,0,1,2,17.15,6,1,1,1,3
3,3,8.49,1,3,2,19.71,6,1,1,1,2
2,2,6.27,0,0,3,17.49,7,1,1,1,3
4,1,6.98,0,2,1,13.32,5,1,1,1,5
3,2,9.19,1,1,0,18.17,6,1,1,1,2
4,2,9.38,0,1,1,18.83,5,1,1,1,5
4,1,6.36,2,4,3,15.75,6,1,1,1,5
3,2,8.2,3,3,1,20.18,5,1,1,1,2
4,1,6.67,2,3,2,16.82,5,1,1,1,5
4,2,8.3,1,3,1,15.48,5,1,1,1,5
4,1,8.06,2,5,2,19.46,6,1,1,1,5
4,2,7.18,1,2,1,15.8,5,1,1,1,5
4,1,6.41,2,3,0,16.76,5,1,1,1,5
2,1,7.84,0,4,2,15.68,5,1,1,1,3
2,2,6.86,3,2,3,21.1,6,1,1,1,3
4,2,8.51,0,3,1,19.2,7,1,1,1,5
3,3,6.92,2,3,2,20.11,6,1,1,1,2
4,2,7.62,0,2,3,12.86,5,1,1,1,5
4,3,6.91,2,3,0,17.89,5,1,1,1,5
4,1,8.75,0,5,1,15.51,6,1,1,1,5
3,1,6.89,1,2,3,17.73,6,1,1,1,2
2,1,5.41,1,3,3,15.86,6,1,1,1,3
3,1,6.76,0,3,3,13.95,5,1,1,1,2
2,2,7.05,1,3,3,16.0,6,1,1,1,3
3,2,7.52,1,4,2,14.21,5,1,1,1,2
4,2,6.83,2,3,2,15.87,6,1,1,1,5
4,2,6.32,2,4,1,18.2,5,1,1,1,5
4,3,8.38,0,2,2,17.35,6,1,1,1,5
1,1,8.55,1,0,3,14.23,5,1,1,1,3
3,2,8.09,1,5,0,20.14,6,1,1,1,2
4,1,5.65,0,3,2,15.41,7,1,1,1,5
2,1,8.08,0,5,1,18.55,7,1,1,1,3
2,2,8.75,2,2,1,21.84,6,1,1,1,3
4,2,8.54,1,3,2,15.73,5,1,1,1,5
3,1,7.19,1,1,1,18.67,6,1,1,1,2
2,1,7.51,1,1,2,14.2,6,1,1,1,3
4,2,7.83,1,2,2,20.45,6,1,1,1,5
2,2,6.87,1,2,4,16.1,6,1,1,1,3
4,1,7.51,2,3,0,13.78,5,1,1,1,5
3,2,7.71,1,2,4,21.18,6,1,1,1,2
4,1,5.86,2,3,2,15.98,5,1,1,1,5
4,1,7.38,1,3,0,14.8,5,1,1,1,5
4,2,4.81,1,1,1,17.21,6,1,1,1,5
3,1,8.76,1,4,2,14.76,5,1,1,1,2
1,1,7.61,0,0,1,19.17,6,1,1,1,3
4,1,6.69,1,3,3,17.37,5,1,1,1,5
4,2,6.88,1,4,2,18.09,7,1,1,1,5
3,1,5.13,1,1,2,14.38,6,1,1,1,2
3,2,7.24,1,1,1,20.28,5,1,1,1,2
4,2,8.25,0,1,1,16.62,5,1,1,1,5
4,2,6.78,0,5,1,18.95,6,1,1,1,5
3,3,6.09,1,3,0,16.99,6,1,1,1,2
3,3,8.87,0,4,2,16.11,5,1,1,1,2
2,2,6.75,1,1,3,16.92,6,1,1,1,3
3,1,6.9,0,3,1,18.25,6,1,1,1,2
3,1,6.99,1,5,1,13.57,4,1,1,1,2
3,1,7.65,1,1,0,16.77,6,1,1,1,2
4,2,7.79,1,5,0,18.87,6,1,1,1,5
2,1,9.45,1,4,2,17.12,5,1,1,1,3
4,2,7.38,0,1,2,18.71,6,1,1,1,5
2,2,7.68,2,2,4,18.86,6,1,1,1,3
3,1,7.77,0,2,1,18.31,7,1,1,1,2
2,2,6.6,1,3,3,18.59,5,1,1,1,3
2,2,7.32,0,0,1,18.02,6,1,1,1,3
3,2,6.82,1,4,2,17.57,5,1,1,1,2
1,1,6.1,2,2,1,16.39,5,1,1,1,3
3,3,9.51,2,5,0,23.09,5,1,1,1,2
3,2,7.03,2,2,1,18.38,5,1,1,1,2
3,2,8.61,0,3,1,18.54,5,1,1,1,2
4,2,7.28,0,1,3,16.17,6,1,1,1,5
1,2,7.6,2,3,1,16.58,5,1,1,1,3
1,1,7.26,0,4,1,15.05,5,1,1,1,3
4,2,8.22,2,3,3,17.41,5,1,1,1,5
4,2,7.98,2,4,0,19.23,6,1,1,1,5
4,1,7.08,0,2,2,14.88,5,1,1,1,5
3,3,7.23,0,2,2,16.96,5,1,1,1,2
4,2,5.37,2,2,4,15.64,5,1,1,1,5
2,3,9.21,1,1,2,21.11,5,1,1,1,3
3,3,5.89,1,2,4,20.89,5,1,1,1,2
3,2,7.96,2,2,3,15.3,5,1,1,1,2
2,1,6.09,1,2,4,16.39,6,1,1,1,3
3,2,8.0,2,0,3,19.17,7,1,1,1,2
3,1,6.24,1,3,0,16.89,6,1,1,1,2
4,2,7.34,0,1,1,17.13,6,1,1,1,5
4,2,7.89,2,1,4,18.09,5,1,1,1,5
4,1,8.05,1,2,0,17.85,5,1,1,1,5
3,2,8.89,2,2,1,19.54,6,1,1,1,2
4,3,7.01,0,4,2,19.58,6,1,1,1,5
4,2,8.16,1,3,1,15.53,5,1,1,1,5
4,2,8.58,0,3,2,15.55,4,1,1,1,5
1,3,7.58,3,3,1,18.32,5,1,1,1,3
2,1,6.35,3,1,0,14.65,5,1,1,1,3
1,3,8.33,0,2,1,18.37,5,1,1,1,3
4,2,8.46,2,2,0,18.34,5,1,1,1,5
4,2,8.69,1,0,2,19.21,6,1,1,1,5
2,2,6.53,3,2,1,18.32,6,1,1,1,3
4,2,7.05,0,3,2,18.97,7,1,1,1,5
1,2,7.54,2,2,3,19.59,5,1,1,1,3
3,1,6.82,2,1,0,20.38,7,1,1,1,2
4,2,7.97,2,1,2,18.81,5,1,1,1,5
3,3,8.14,0,3,1,15.19,5,1,1,1,2
3,2,6.4,1,3,2,20.45,6,1,1,1,2
2,1,7.22,1,4,3,12.6,5,1,1,1,3
4,2,6.04,0,2,2,15.22,6,1,1,1,5
3,1,6.15,0,2,1,14.93,5,1,1,1,2
4,3,8.29,0,3,1,20.17,5,1,1,1,5
4,1,6.69,2,2,1,14.22,5,1,1,1,5
3,1,6.65,2,1,1,17.31,6,1,1,1,2
3,2,6.8,1,5,3,11.95,4,1,1,1,2
4,3,7.4,2,1,1,21.77,6,1,1,1,5
3,3,7.58,1,4,1,20.31,5,1,1,1,2
4,1,8.57,1,5,4,18.36,6,1,1,1,5
4,1,7.06,0,3,1,14.49,6,1,1,1,5
2,2,7.99,0,3,2,18.25,6,1,1,1,3
1,1,7.13,3,2,3,17.17,5,1,1,1,3
4,2,5.79,0,3,0,15.27,6,1,1,1,5
2,2,5.68,0,3,2,15.27,6,1,1,1,3
3,2,6.53,0,2,0,13.0,5,1,1,1,2
3,1,6.17,0,2,2,12.51,5,1,1,1,2
4,3,6.35,0,2,1,15.42,5,1,1,1,5
3,2,6.97,1,3,2,17.69,6,1,1,1,2
3,2,7.97,0,4,3,20.92,7,1,1,1,2
3,1,7.89,1,2,0,16.15,6,1,1,1,2
4,1,7.23,2,4,3,18.78,5,1,1,1,5
3,1,7.15,1,2,0,18.05,6,1,1,1,2
4,3,7.46,1,1,1,19.43,5,1,1,1,5
4,1,7.79,0,3,0,15.06,5,1,1,1,5
4,2,7.61,1,3,1,16.21,5,1,1,1,5
4,1,7.63,3,3,2,16.13,4,1,1,1,5
2,3,6.97,1,1,1,17.53,4,1,1,1,3
4,2,8.01,0,1,2,13.81,6,1,1,1,5
4,2,7.66,1,5,1,15.22,5,1,1,1,5
3,2,7.88,1,2,2,13.57,4,1,1,1,2
4,1,6.28,2,2,1,12.87,5,1,1,1,5
4,2,6.35,2,2,0,17.59,5,1,1,1,5
2,3,7.4,1,4,3,15.76,4,1,1,1,3
4,1,8.74,3,1,1,16.49,4,1,1,1,5
4,3,8.62,1,2,2,20.01,6,1,1,1,5
3,2,7.61,2,3,1,17.24,6,1,1,1,2
2,1,6.33,2,3,3,15.21,6,1,1,1,3
1,3,8.18,2,3,1,22.17,6,1,1,1,3
4,2,6.36,3,1,1,19.72,6,1,1,1,5
4,1,7.37,1,1,2,16.85,6,1,1,1,5
4,1,7.2,1,2,2,15.21,5,1,1,1,5
4,2,7.66,1,1,1,16.33,5,1,1,1,5
